week,building,site,method,is90_sum,is90_count,coverage90_sum,coverage90_count,loss_sum,loss_count
2016-10-31/2016-11-06,Crow_education_Kate,Crow,seasonal_naive,6.055597050509791,11,11.0,11,1.0580598188526094,11
2016-10-31/2016-11-06,Crow_education_Kate,Crow,shrinkage,5.483184782147527,11,11.0,11,0.9627647714852011,11
2016-10-31/2016-11-06,Crow_education_Kate,Crow,sketch_2048,5.131034868669827,11,11.0,11,0.8825560324320942,11
2016-10-31/2016-11-06,Eagle_assembly_Benny,Eagle,ci,12.837013070059399,11,10.0,11,3.259398462213335,11
2016-10-31/2016-11-06,Eagle_assembly_Benny,Eagle,common_corrected,12.301213973199408,11,9.666666666666666,11,3.1441334678879764,11
2016-10-31/2016-11-06,Eagle_assembly_Benny,Eagle,exact_lineage,12.096303697343695,11,9.666666666666666,11,3.1019775889610317,11
2016-10-31/2016-11-06,Eagle_assembly_Benny,Eagle,seasonal_naive,11.282615946571596,11,11.0,11,3.2658535787613094,11
2016-10-31/2016-11-06,Eagle_assembly_Benny,Eagle,shrinkage,12.754837795753957,11,9.666666666666666,11,3.087480561846031,11
2016-10-31/2016-11-06,Eagle_assembly_Benny,Eagle,sketch_2048,12.732315588667491,11,9.666666666666666,11,3.209401765257204,11
2016-10-31/2016-11-06,Fox_assembly_Adrianne,Fox,ci,11.122559824700136,11,11.0,11,2.88533599292067,11
2016-10-31/2016-11-06,Fox_assembly_Adrianne,Fox,common_corrected,10.630709459405924,11,11.0,11,2.7489899222836205,11
2016-10-31/2016-11-06,Fox_assembly_Adrianne,Fox,exact_lineage,10.869356406038005,11,11.0,11,2.8408430039074446,11
2016-10-31/2016-11-06,Fox_assembly_Adrianne,Fox,seasonal_naive,71.43406224476749,11,0.0,11,9.100656761847425,11
2016-10-31/2016-11-06,Fox_assembly_Adrianne,Fox,shrinkage,10.307100036389835,11,11.0,11,2.8201469256246146,11
2016-10-31/2016-11-06,Fox_assembly_Adrianne,Fox,sketch_2048,11.2205512325252,11,11.0,11,2.9077673106105415,11
2016-10-31/2016-11-06,Hog_assembly_Colette,Hog,ci,14.742201284538554,11,10.333333333333334,11,5.090636427020764,11
2016-10-31/2016-11-06,Hog_assembly_Colette,Hog,common_corrected,14.555667716311333,11,10.333333333333334,11,5.070153548829602,11
2016-10-31/2016-11-06,Hog_assembly_Colette,Hog,exact_lineage,14.367936960121412,11,10.333333333333334,11,5.077308116562296,11
2016-10-31/2016-11-06,Hog_assembly_Colette,Hog,seasonal_naive,16.536914348404018,11,11.0,11,6.107304910397192,11
2016-10-31/2016-11-06,Hog_assembly_Colette,Hog,shrinkage,14.33613299367773,11,10.666666666666666,11,5.377106875163638,11
2016-10-31/2016-11-06,Hog_assembly_Colette,Hog,sketch_2048,14.158606949247977,11,10.333333333333334,11,5.158893318861725,11
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,ci,21.084361638146373,11,8.0,11,3.4504123401348576,11
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,common_corrected,21.618204335358232,11,7.666666666666667,11,3.5039396306304886,11
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,exact_lineage,21.80742803556972,11,7.666666666666667,11,3.5625149018709137,11
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,seasonal_naive,1.922458929881312,11,9.0,11,0.5950468116299285,11
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,shrinkage,19.663324578399024,11,8.0,11,3.312375370790656,11
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,sketch_2048,21.52352983423623,11,8.0,11,3.5939274449367153,11
2016-10-31/2016-11-06,Moose_education_Abbie,Moose,ci,3.617528875380274,11,8.333333333333332,11,0.7706741082713997,11
2016-10-31/2016-11-06,Moose_education_Abbie,Moose,common_corrected,3.215186706816772,11,9.333333333333334,11,0.5901683764374536,11
2016-10-31/2016-11-06,Moose_education_Abbie,Moose,exact_lineage,3.4400529399627198,11,9.0,11,0.6693576210301423,11
2016-10-31/2016-11-06,Moose_education_Abbie,Moose,seasonal_naive,1.383071173574001,11,11.0,11,0.5967676725227762,11
2016-10-31/2016-11-06,Moose_education_Abbie,Moose,shrinkage,2.654644604798266,11,10.333333333333334,11,1.5807972145338152,11
2016-10-31/2016-11-06,Moose_education_Abbie,Moose,sketch_2048,3.6059194879353482,11,8.333333333333332,11,0.7551770503834877,11
2016-10-31/2016-11-06,Mouse_health_Buddy,Mouse,ci,7.616569128778778,10,6.666666666666666,10,0.11460047941438876,10
2016-10-31/2016-11-06,Mouse_health_Buddy,Mouse,common_corrected,5.022832040132787,10,10.0,10,0.08850529988506375,10
2016-10-31/2016-11-06,Mouse_health_Buddy,Mouse,exact_lineage,5.281911773337029,10,10.0,10,0.23919263326469886,10
2016-10-31/2016-11-06,Mouse_health_Buddy,Mouse,seasonal_naive,0.0,10,10.0,10,0.0,10
2016-10-31/2016-11-06,Mouse_health_Buddy,Mouse,shrinkage,6.428363023657088,10,10.0,10,0.005488871901827953,10
2016-10-31/2016-11-06,Mouse_health_Buddy,Mouse,sketch_2048,4.903635518621652,10,10.0,10,0.2558712964417704,10
2016-10-31/2016-11-06,Panther_assembly_Carrol,Panther,ci,41.65188313188393,11,11.0,11,11.952194996710746,11
2016-10-31/2016-11-06,Panther_assembly_Carrol,Panther,common_corrected,36.13874373931421,11,11.0,11,7.303792504622676,11
2016-10-31/2016-11-06,Panther_assembly_Carrol,Panther,exact_lineage,36.370320318741975,11,11.0,11,7.7440640631118205,11
2016-10-31/2016-11-06,Panther_assembly_Carrol,Panther,seasonal_naive,44.737046714027734,11,8.0,11,29.014267542656413,11
2016-10-31/2016-11-06,Panther_assembly_Carrol,Panther,shrinkage,41.92879224284314,11,11.0,11,7.392359167581255,11
2016-10-31/2016-11-06,Panther_assembly_Carrol,Panther,sketch_2048,36.450923767162955,11,11.0,11,7.901643985087169,11
2016-10-31/2016-11-06,Peacock_assembly_Dena,Peacock,ci,3.9887922015430215,11,9.333333333333334,11,1.367693006507139,11
2016-10-31/2016-11-06,Peacock_assembly_Dena,Peacock,common_corrected,3.2859472574387127,11,9.666666666666666,11,1.0386892414755053,11
2016-10-31/2016-11-06,Peacock_assembly_Dena,Peacock,exact_lineage,3.269343239011339,11,9.666666666666666,11,1.041767111674088,11
2016-10-31/2016-11-06,Peacock_assembly_Dena,Peacock,seasonal_naive,1.801521796511584,11,11.0,11,0.7109349146324341,11
2016-10-31/2016-11-06,Peacock_assembly_Dena,Peacock,shrinkage,2.9895064030612253,11,9.666666666666666,11,1.019232788728747,11
2016-10-31/2016-11-06,Peacock_assembly_Dena,Peacock,sketch_2048,3.3779753990938404,11,9.666666666666666,11,1.0643337650134912,11
2016-10-31/2016-11-06,Rat_assembly_Adolfo,Rat,ci,11.539314052128818,11,9.333333333333334,11,3.6353512489504034,11
2016-10-31/2016-11-06,Rat_assembly_Adolfo,Rat,common_corrected,10.865952652790284,11,9.333333333333334,11,3.5868520231860295,11
2016-10-31/2016-11-06,Rat_assembly_Adolfo,Rat,exact_lineage,11.338780206192313,11,9.0,11,3.6148749395199014,11
2016-10-31/2016-11-06,Rat_assembly_Adolfo,Rat,seasonal_naive,8.275915601326421,11,10.0,11,2.945720513971095,11
2016-10-31/2016-11-06,Rat_assembly_Adolfo,Rat,shrinkage,11.628898564751909,11,8.666666666666666,11,3.9323251857857273,11
2016-10-31/2016-11-06,Rat_assembly_Adolfo,Rat,sketch_2048,11.577733508325476,11,9.0,11,3.5758808243011866,11
2016-10-31/2016-11-06,Robin_assembly_Colleen,Robin,ci,8.586746821000679,11,9.666666666666666,11,2.777626342113265,11
2016-10-31/2016-11-06,Robin_assembly_Colleen,Robin,common_corrected,7.728581051900635,11,10.666666666666666,11,2.031117550930517,11
2016-10-31/2016-11-06,Robin_assembly_Colleen,Robin,exact_lineage,7.627933893990131,11,10.666666666666666,11,1.948835378530784,11
2016-10-31/2016-11-06,Robin_assembly_Colleen,Robin,seasonal_naive,8.136705392429045,11,11.0,11,0.9055574541116098,11
2016-10-31/2016-11-06,Robin_assembly_Colleen,Robin,shrinkage,8.95616420037387,11,9.333333333333334,11,2.781577083933099,11
2016-10-31/2016-11-06,Robin_assembly_Colleen,Robin,sketch_2048,7.64531573988557,11,10.666666666666666,11,1.9618885228501086,11
2016-10-31/2016-11-06,Shrew_office_Doris,Shrew,ci,4.712539630961916,11,9.333333333333334,11,1.6463341743988482,11
2016-10-31/2016-11-06,Shrew_office_Doris,Shrew,common_corrected,4.627537299567096,11,9.333333333333334,11,1.5018406145586873,11
2016-10-31/2016-11-06,Shrew_office_Doris,Shrew,exact_lineage,4.735295486077271,11,9.666666666666666,11,1.5350099992470467,11
2016-10-31/2016-11-06,Shrew_office_Doris,Shrew,seasonal_naive,5.4344375747169416,11,9.0,11,1.5526964499191274,11
2016-10-31/2016-11-06,Shrew_office_Doris,Shrew,shrinkage,4.545491436303605,11,9.666666666666666,11,1.592522453533197,11
2016-10-31/2016-11-06,Shrew_office_Doris,Shrew,sketch_2048,4.669305662040061,11,9.333333333333334,11,1.560242785227455,11
